X,Y,OBJECTID,stop_UID,stop_agency,stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,wheelchair_boarding,intersection_code,stop_place
6241428.68040489,2046519.32459597,5759,NCTD_22781,NCTD,22781,Vandegrift Bl & Papagallo Rd,33.278368,-117.297846,22781,0,,2,F-N/B,
6227883.68026397,2056678.11694239,5760,NCTD_22782,NCTD,22782,Vandegrift Bl & Basilone Rd,33.305904,-117.342511,22782,0,,2,F-S/B,
6306433.64717947,2077058.37801906,5761,NCTD_22783,NCTD,22783,Pala Casino,33.363909,-117.085958,22783,0,,1,M-Special_Loc,palcas
6306946.87187481,2077396.31008598,5762,NCTD_22784,NCTD,22784,Pala Mission Rd & Portillo Rd,33.364849,-117.084286,22784,0,,1,N-E/B,
6309808.2500103,2077487.79973239,5763,NCTD_22785,NCTD,22785,Pala Mission Rd & Mission St,33.365163,-117.074917,22785,0,,1,F-E/B,
6310639.96586655,2077448.48156956,5764,NCTD_22786,NCTD,22786,Pala Mission Rd & Temecula Rd,33.365073,-117.072192,22786,0,,1,N-E/B,
6370463.50698039,1958350.22403164,5765,NCTD_22787,NCTD,22787,Main St & 14th St,33.038898,-116.873925,22787,0,,2,M-Street-N/B,
6346032.83930638,1977720.39231223,5766,NCTD_22788,NCTD,22788,Hwy 78 & Bandy Canyon Rd,33.091706,-116.954069,22788,0,,2,N-W/B,
6237865.9805093,2031457.72971922,5767,NCTD_22790,NCTD,22790,Old Grove Rd & Frazee Rd,33.236877,-117.309002,22790,0,,1,N-N/B,
6237836.30734031,2031336.13284956,5768,NCTD_22791,NCTD,22791,Old Grove Rd & Frazee Rd,33.236542,-117.309095,22791,0,,2,F-S/B,
6240299.52616714,2029770.19602081,5769,NCTD_22792,NCTD,22792,Mission Av & Valley Heights Dr,33.232307,-117.300988,22792,0,,1,F-N/B,
6263316.67238997,2055044.2422574,5770,NCTD_22793,NCTD,22793,S Mission Rd & Fairbrook Farms (4949),33.30238,-117.226493,22793,0,,1,M-Street-S/B,
6301105.34910905,1986165.16741739,5771,NCTD_22794,NCTD,22794,Valley Pkwy & Target,33.113994,-117.100979,22794,0,,1,M-Street-E/B,vpauto
6299993.76078105,1984328.01459564,5772,NCTD_22795,NCTD,22795,Valley Pkwy & Home Depot Center,33.10892,-117.10456,22795,0,,1,M-Street-S/B,val9th
6231720.06858855,2009822.52889523,5773,NCTD_22796,NCTD,22796,Marron Rd & El Camino Real (2375),33.177246,-117.328369,22796,0,,2,F-W/B,
6256294.11753747,1969999.10887031,5774,NCTD_22805,NCTD,22805,Olivenhain Rd & Camino Alvaro,33.068474,-117.246815,22805,0,,1,F-W/B,
6253531.6381543,1969561.34465398,5775,NCTD_22806,NCTD,22806,Olivenhain Rd & Amargosa Dr,33.067198,-117.255818,22806,0,,0,F-W/B,
6251925.88841306,1969747.16547656,5776,NCTD_22807,NCTD,22807,Olivenhain Rd & El Camino Real,33.067666,-117.261065,22807,0,,2,N-W/B,leuecr
6226596.26157898,2004496.06120172,5777,NCTD_22815,NCTD,22815,Harding St & Carlsbad Village Dr,33.162461,-117.344931,22815,0,,2,F-N/B,
6230858.80620347,2001981.97699106,5778,NCTD_22821,NCTD,22821,Highland Dr & Tamarack Av,33.155674,-117.330918,22821,0,,0,N-W/B,
6230783.12787713,2002033.33974923,5779,NCTD_22822,NCTD,22822,Highland Dr & Tamarack Av,33.155813,-117.331167,22822,0,,0,F-E/B,
6234868.89431189,1993072.00826247,5780,NCTD_22828,NCTD,22828,Armada Dr & Fleet St North,33.131301,-117.317518,22828,0,,1,F-N/B,armleN
6234622.64382014,1992972.28274015,5781,NCTD_22829,NCTD,22829,Armada Dr & Fleet St North,33.13102,-117.318319,22829,0,,1,F-S/B,armleS
6235266.26031506,1991093.94135247,5782,NCTD_22830,NCTD,22830,Armada Dr & Fleet St South,33.125876,-117.316154,22830,0,,1,F-N/B,armfle
6235266.05887188,1990984.41794948,5783,NCTD_22831,NCTD,22831,Armada Dr & Fleet St South,33.125575,-117.316151,22831,0,,1,N-E/B,armfle
6233352.01086272,1987902.7741784,5784,NCTD_22832,NCTD,22832,Avenida Encinas & 6200,33.117052,-117.322299,22832,0,,1,M-Special_Loc,
6246092.61202189,1968888.04580373,5785,NCTD_22833,NCTD,22833,Leucadia Bl & Sidonia St,33.065148,-117.280077,22833,0,,1,F-E/B,
6245678.59119639,1968940.16938715,5786,NCTD_22834,NCTD,22834,Leucadia Bl & Sidonia St,33.06528,-117.28143,22834,0,,1,F-W/B,
6250948.5114308,1969774.12408406,5787,NCTD_22835,NCTD,22835,Leucadia Bl & Town Center Pl,33.067714,-117.264256,22835,0,,1,F-E/B,
6250616.83853772,1969944.73102631,5788,NCTD_22836,NCTD,22836,Leucadia Bl & Town Center Pl,33.068174,-117.265344,22836,0,,0,F-W/B,
6251776.97762163,1969651.09349023,5789,NCTD_22837,NCTD,22837,Olivenhain Rd & El Camino Real,33.067398,-117.261548,22837,0,,1,F-E/B,leuecr
6253620.54151981,1969471.70375714,5790,NCTD_22838,NCTD,22838,Olivenhain Rd & Amargosa Dr,33.066954,-117.255525,22838,0,,1,N-E/B,
6247298.6427463,1958342.19484822,5791,NCTD_22839,NCTD,22839,Santa Fe Dr & Mackinnon Av,33.036198,-117.275802,22839,0,,1,F-E/B,
6249483.59900631,1958314.22279131,5792,NCTD_22840,NCTD,22840,Santa Fe Dr & Balour Dr,33.03618,-117.268672,22840,0,,2,N-E/B,
6249846.4033988,1958369.6265519,5793,NCTD_22842,NCTD,22842,Santa Fe Dr & Monterey Vista Way,33.036342,-117.26749,22842,0,,2,F-W/B,
6247822.58854881,1958390.16850556,5794,NCTD_22843,NCTD,22843,Santa Fe Dr & Bonita Dr,33.036344,-117.274094,22843,0,,2,F-W/B,
6246115.70187072,1958413.16550681,5795,NCTD_22844,NCTD,22844,Santa Fe Dr & Gardena Rd,33.036361,-117.279664,22844,0,,1,N-W/B,
6246737.65731972,2014700.17891681,5796,NCTD_22875,NCTD,22875,Emerald Dr & West Dr,33.191068,-117.279448,22875,0,,1,F-N/B,emwesN
6246681.69745788,2014641.05633165,5797,NCTD_22876,NCTD,22876,Emerald Dr & West Dr,33.190904,-117.279629,22876,0,,1,N-S/B,emwesS
6246761.50635339,2015938.20137514,5798,NCTD_22877,NCTD,22877,Emerald Dr & Promanade Pl,33.194471,-117.27941,22877,0,,2,F-N/B,
6274355.43180847,1993952.94186807,5799,NCTD_22895,NCTD,22895,San Marcos Bl & Via Vera Cruz,33.134766,-117.188566,22895,0,,1,F-W/B,smvvcW
6275961.24224514,1994445.02979465,5800,NCTD_22896,NCTD,22896,San Marcos Bl & Bent Av (844),33.136158,-117.183335,22896,0,,1,F-W/B,
6228947.68076064,2005941.13803598,5801,NCTD_22905,NCTD,22905,Carlsbad Village Dr & Highland Dr (E),33.1665,-117.337297,22905,0,,1,N-W/B,
6246712.57173997,2016435.37032831,5802,NCTD_22906,NCTD,22906,Emerald Dr & Lewis St,33.195836,-117.279586,22906,0,,2,N-S/B,
6271894.69263548,1993109.54788557,5803,NCTD_22911,NCTD,22911,San Marcos Bl & Pacific St,33.132387,-117.196579,22911,0,,0,F-E/B,
6273571.48586981,1997080.89886673,5804,NCTD_22914,NCTD,22914,Las Posas Rd & Grand Av,33.143343,-117.191219,22914,0,,1,F-N/B,
6273329.85774414,1996797.80888173,5805,NCTD_22915,NCTD,22915,Las Posas Rd & Grand Av,33.142559,-117.192,22915,0,,0,F-S/B,
6264381.81592897,1993105.86580631,5806,NCTD_22916,NCTD,22916,San Marcos Bl & Avenida De Las Rosas,33.132187,-117.221119,22916,0,,2,F-W/B,
6236602.45646155,1989716.88177064,5807,NCTD_22917,NCTD,22917,Palomar Airport Rd & Armada Dr,33.122129,-117.311744,22917,0,,2,N-W/B,pararW
6294848.48301388,1990767.70184748,5808,NCTD_22920,NCTD,22920,Auto Park Wy & Ross Dr,33.126501,-117.121538,22920,0,,2,F-E/B,
6294866.57484122,1990844.32603806,5809,NCTD_22921,NCTD,22921,Auto Park Wy & Ross Dr,33.126712,-117.121481,22921,0,,0,N-W/B,
6256757.68977305,1969553.30956507,5810,NCTD_22922,NCTD,22922,Rancho Santa Fe Rd & O.M.W.D.,33.067261,-117.245288,22922,0,,2,F-N/B,
6280798.0403143,1991164.41594906,5811,NCTD_22923,NCTD,22923,Craven Rd & Rush Dr,33.12726,-117.167441,22923,0,,0,F-E/B,
6231439.03174905,2005611.42019148,5812,NCTD_22925,NCTD,22925,Monroe St & Carlsbad HS Stadium,33.165665,-117.329145,22925,0,,1,F-S/B,
6243352.05352664,1993346.14649373,5813,NCTD_22929,NCTD,22929,College Bl & Aston Av,33.13229,-117.289818,22929,0,,2,F-S/B,colast
6241267.57180323,2044570.19922915,5814,NCTD_22930,NCTD,22930,Douglas Dr & Teal Way,33.273007,-117.298309,22930,0,,1,F-E/B,
6239852.02903064,1990874.17571589,5815,NCTD_22931,NCTD,22931,College Bl & Palomar Airport Rd,33.1254,-117.301169,22931,0,,2,F-N/B,
6240962.88540472,2032452.91670522,5816,NCTD_22937,NCTD,22937,Frazee Rd & Hwy 76,33.239698,-117.298907,22937,0,,2,F-N/B,
6234525.59381738,2028985.09391648,5817,NCTD_22940,NCTD,22940,Mission Av & Rancho Del Oro Dr,33.229988,-117.319843,22940,0,,1,N-E/B,
6252642.74393472,2025157.23969556,5818,NCTD_22941,NCTD,22941,Oceanside Blvd & Melrose Dr,33.219965,-117.260478,22941,0,,1,N-E/B,osdmeE
6265676.74444146,1997157.87410648,5819,NCTD_22942,NCTD,22942,Poinsettia Av & Activity Dr,33.143356,-117.217012,22942,0,,2,F-S/B,
6255006.02168848,2007756.64096664,5820,NCTD_22943,NCTD,22943,Melrose Dr & Cannon Rd,33.172207,-117.252204,22943,0,,2,F-N/B,
6238631.03180072,2019501.05448565,5821,NCTD_22947,NCTD,22947,Oceanside Blvd & Corporate Centre Dr,33.204039,-117.306104,22947,0,,1,F-W/B,
6313751.58890839,1991789.11122198,5822,NCTD_22953,NCTD,22953,Grand Av & Harding St,33.129727,-117.059822,22953,0,,1,N-W/B,
6316374.69389838,1994258.39663772,5823,NCTD_22954,NCTD,22954,Midway Dr & E Valley Pkwy,33.136569,-117.051316,22954,0,,1,F-S/B,mivalS
6341849.65213472,2051147.4587124,5824,NCTD_22955,NCTD,22955,Hwy 76 & Lazy H Dr,33.293426,-116.969381,22955,0,,2,N-E/B,
6242451.62127239,2021264.84918639,5825,NCTD_24000,NCTD,24000,Avenida De La Plata & Avenida Del Oro,33.208992,-117.293672,24000,0,,1,F-E/B,
6242427.84441705,2021028.56914714,5826,NCTD_24001,NCTD,24001,Avenida Del Oro & Avenida De La Plata,33.208342,-117.293742,24001,0,,1,F-S/B,
6243194.78415614,2021803.22901514,5827,NCTD_24002,NCTD,24002,Avenida De La Plata & Plaza Real (South),33.210492,-117.29126,24002,0,,1,M-Street-E/B,
6243964.98274697,2022724.51555839,5828,NCTD_24004,NCTD,24004,Avenida De La Plata & College Blvd,33.213045,-117.288772,24004,0,,2,F-W/B,
6244346.80744264,2024394.53288764,5829,NCTD_24006,NCTD,24006,College Blvd & Old Grove Rd,33.217645,-117.287578,24006,0,,2,,
6244433.05923864,2024025.7983889,5830,NCTD_24007,NCTD,24007,College Blvd & Old Grove Rd,33.216634,-117.287284,24007,0,,2,F-S/B,
6243450.06612588,2026142.78726514,5831,NCTD_24008,NCTD,24008,College Blvd & Avenida Empressa,33.222425,-117.290567,24008,0,,1,F-N/B,
6243501.27468489,2025849.72125022,5832,NCTD_24009,NCTD,24009,College Blvd & Avenida Empressa,33.221621,-117.29039,24009,0,,1,F-S/B,
6242860.8504408,2027287.23576364,5833,NCTD_24010,NCTD,24010,College Blvd & Mesa Dr,33.225554,-117.292531,24010,0,,1,F-N/B,
6242911.14495964,2026995.26948406,5834,NCTD_24011,NCTD,24011,College Blvd & Mesa Dr,33.224753,-117.292357,24011,0,,1,F-S/B,
6242906.22338155,2030632.24482164,5835,NCTD_24012,NCTD,24012,College Blvd & Frazee Rd,33.234748,-117.292492,24012,0,,1,N-N/B,
6242741.77456348,2031219.72789864,5836,NCTD_24013,NCTD,24013,College Blvd & Frazee Rd,33.236358,-117.293049,24013,0,,1,F-S/B,
6243918.3148613,2020251.00475739,5837,NCTD_24014,NCTD,24014,Oceanside Blvd & Avenida Del Oro,33.206246,-117.288844,24014,0,,1,N-W/B,osdorW
6245058.7141553,2020224.01596622,5838,NCTD_24015,NCTD,24015,College Blvd & Oceanside Blvd,33.206203,-117.285115,24015,0,,2,F-S/B,
6308575.5142868,1997122.13402048,5839,NCTD_24025,NCTD,24025,El Norte Pkwy & Ash St,33.144272,-117.076867,24025,0,,1,F-E/B,
6309872.45526247,1997857.79626305,5840,NCTD_24026,NCTD,24026,El Norte Pkwy & Conway Dr,33.146322,-117.072649,24026,0,,1,F-E/B,
6310584.58343139,1998266.26296581,5841,NCTD_24027,NCTD,24027,El Norte Pkwy & Rose St,33.14746,-117.070333,24027,0,,1,N-E/B,
6312109.72244146,1999035.15217607,5842,NCTD_24028,NCTD,24028,El Norte Pkwy & Donald Way,33.149606,-117.06537,24028,0,,2,M-Street-E/B,
6231388.28053822,2009636.3842544,5843,NCTD_24043,NCTD,24043,Marron Rd & El Camino Real (2375),33.176725,-117.329447,24043,0,,2,M-Street-E/B,
6240436.02294138,2006151.61333682,5844,NCTD_24044,NCTD,24044,Carlsbad Village Dr & Tamarack Av,33.167402,-117.299764,24044,0,,2,F-E/B,
6240969.08257081,2006330.36986907,5845,NCTD_24045,NCTD,24045,Carlsbad Village Dr & Glasgow Dr,33.167908,-117.298028,24045,0,,2,F-E/B,
6241879.61126155,2006615.6028944,5846,NCTD_24046,NCTD,24046,College Bl & Carlsbad Village Dr,33.168717,-117.295062,24046,0,,2,F-N/B,
6242523.28943613,2007483.54177532,5847,NCTD_24047,NCTD,24047,College Bl & Tamarack Av (South),33.17112,-117.292987,24047,0,,1,F-N/B,
6242878.85598221,2008645.10506898,5848,NCTD_24048,NCTD,24048,College Bl & Tamarack Av (North),33.174322,-117.291863,24048,0,,1,F-N/B,
6242540.63192114,2010257.16549315,5849,NCTD_24049,NCTD,24049,Lake Bl & College Bl,33.178743,-117.293021,24049,0,,2,F-E/B,lakcol
6242239.84676155,2009951.61229847,5850,NCTD_24050,NCTD,24050,College Blvd & Marron Rd,33.177895,-117.293994,24050,0,,2,F-S/B,collak
6242695.57255614,2008279.06249398,5851,NCTD_24051,NCTD,24051,College Bl & Tamarack Av (North),33.173311,-117.29245,24051,0,,1,F-S/B,
6242213.97673455,2007184.62373798,5852,NCTD_24052,NCTD,24052,College Bl & Tamarack Av (South),33.17029,-117.293988,24052,0,,1,F-S/B,
6241481.86205706,2006440.56715523,5853,NCTD_24053,NCTD,24053,Carlsbad Village Dr & College Bl,33.168225,-117.296356,24053,0,,2,F-W/B,
6240591.42551772,2006297.78102347,5854,NCTD_24054,NCTD,24054,Carlsbad Village Dr & Harwich Dr,33.167808,-117.299261,24054,0,,2,F-W/B,
6230567.75429213,2002544.26818931,5855,NCTD_24074,NCTD,24074,Highland Dr & Magnolia St,33.157211,-117.331888,24074,0,,2,N-N/B,
6230524.78160906,2002532.34236014,5856,NCTD_24075,NCTD,24075,Highland Dr & Magnolia St,33.157177,-117.332028,24075,0,,2,F-S/B,
6281708.70680006,1991145.13613197,5857,NCTD_24083,NCTD,24083,Craven Dr & Twin Oaks Valley Rd,33.127229,-117.164466,24083,0,,2,F-E/B,
6274000.06473705,1998102.7754319,5858,NCTD_24084,NCTD,24084,Las Posas Rd & Los Vallecitos Bl,33.146162,-117.189849,24084,0,,1,F-E/B,
6318641.41475864,1995604.81487665,5859,NCTD_24086,NCTD,24086,Citrus Av & Valley Pkwy,33.140317,-117.043945,24086,0,,2,F-S/B,
6234111.76852955,1983492.13404956,5860,NCTD_24087,NCTD,24087,Carlsbad Bl & Breakwater Rd,33.104952,-117.31967,24087,0,,2,F-S/B,
6262888.7080228,1977004.11848231,5861,NCTD_24088,NCTD,24088,Rancho Santa Fe Rd & Camino Junipero,33.087897,-117.225504,24088,0,,1,F-E/B,
6262629.61963022,1976714.35889123,5862,NCTD_24089,NCTD,24089,Rancho Santa Fe Rd & Camino Junipero,33.087094,-117.226341,24089,0,,1,F-W/B,
6238211.55002813,1995737.88219582,5863,NCTD_24107,NCTD,24107,Faraday Av & Cannon Rd,33.138721,-117.306688,24107,0,,2,F-E/B,canfar
6241775.35622072,1994901.0830164,5864,NCTD_24108,NCTD,24108,Faraday Av & 1525,33.13652,-117.295019,24108,0,,2,M-Street-E/B,
6242356.6112918,1995870.79958089,5865,NCTD_24109,NCTD,24109,Faraday Av & 1620,33.139201,-117.293152,24109,0,,2,F-E/B,
6243109.70296147,1995413.16565365,5866,NCTD_24110,NCTD,24110,Faraday Av & Newton Dr (1675),33.137964,-117.290677,24110,0,,2,M-Street-E/B,
6244468.91185722,1994611.84868672,5867,NCTD_24114,NCTD,24114,Faraday Av & College Bl,33.135799,-117.286211,24114,0,,2,F-W/B,
6243069.95960264,1995571.84611057,5868,NCTD_24115,NCTD,24115,Faraday Av & Newton Dr,33.138399,-117.290812,24115,0,,2,F-W/B,
6242346.47318871,1995928.39264156,5869,NCTD_24116,NCTD,24116,Faraday Av & 1610,33.139359,-117.293187,24116,0,,2,M-Street-W/B,
6241703.54271606,1994944.37558073,5870,NCTD_24117,NCTD,24117,Faraday Av & 1530,33.136637,-117.295255,24117,0,,2,M-Street-W/B,
6238418.32782981,1995600.79093456,5871,NCTD_24118,NCTD,24118,Faraday Av & Whitman Way,33.13835,-117.306008,24118,0,,2,N-W/B,canfar
6245806.59553355,1988750.82825656,5872,NCTD_24127,NCTD,24127,Camino Vida Roble & Palomar Airport Rd (East),33.119728,-117.281652,24127,0,,2,F-E/B,
6246335.30609031,1988246.37224448,5873,NCTD_24128,NCTD,24128,Camino Vida Roble & Corte Del Nogal,33.118356,-117.279909,24128,0,,2,F-W/B,
6247275.62802856,1988058.80175348,5874,NCTD_24129,NCTD,24129,Camino Vida Roble & Las Palmas Dr,33.117866,-117.276832,24129,0,,2,F-E/B,
6247428.6287068,1988204.29850973,5875,NCTD_24130,NCTD,24130,Camino Vida Roble & Corte Del Abeto,33.11827,-117.276337,24130,0,,2,F-W/B,
6250566.56206347,1991348.3224054,5876,NCTD_24131,NCTD,24131,El Camino Real & ViaSat West Campus,33.126995,-117.266189,24131,0,,1,M-Street-S/B,ecrgaS
6252662.53457755,1992893.32850173,5877,NCTD_24135,NCTD,24135,Loker Av West & Palomar Airport Rd,33.131297,-117.259392,24135,0,,2,F-N/B,lokpal
6253267.60456164,1993919.04593848,5878,NCTD_24136,NCTD,24136,Loker Av West & 2748,33.134132,-117.257448,24136,0,,2,M-Street-E/B,
6253820.4367893,1993405.01973556,5879,NCTD_24137,NCTD,24137,Loker Av West & 2765,33.132734,-117.255626,24137,0,,2,M-Street-E/B,
6254540.48948306,1992895.57948148,5880,NCTD_24138,NCTD,24138,Loker Av West & El Fuerte St (2793),33.131353,-117.253258,24138,0,,2,M-Street-E/B,lokelW
6258583.14019039,1972660.09534623,5881,NCTD_24144,NCTD,24144,Rancho Santa Fe Rd & Camino De Los Coches,33.075847,-117.239426,24144,0,,2,N-N/B,
6264071.45992239,1981617.82119714,5882,NCTD_24145,NCTD,24145,Rancho Santa Fe Rd & San Elijo Rd,33.100607,-117.221783,24145,0,,1,F-N/B,
6263057.68504706,1984492.74064414,5883,NCTD_24146,NCTD,24146,Rancho Santa Fe Rd & Melrose Dr,33.108482,-117.225181,24146,0,,2,F-E/B,
6262941.72432096,1984798.01857689,5884,NCTD_24147,NCTD,24147,Rancho Santa Fe Rd & Meadowlark Ranch Rd,33.109318,-117.225569,24147,0,,1,F-W/B,
6258417.86952356,1972450.62135573,5885,NCTD_24148,NCTD,24148,Rancho Santa Fe Rd & Camino De Los Coches,33.075267,-117.239959,24148,0,,2,F-W/B,
6257274.42692855,1898687.95031181,5886,NCTD_24150,NCTD,24150,Scholars Dr South & Revelle College Dr,32.872517,-117.241402,24150,0,,2,F-E/B,
6257236.55036388,1898741.07094048,5887,NCTD_24151,NCTD,24151,Scholars Dr South & Revelle College Dr,32.872662,-117.241527,24151,0,,2,N-W/B,
6251908.63057356,1942924.20140606,5888,NCTD_24153,NCTD,24153,San Rodolfo Dr & Stevens Av,32.993949,-117.260273,24153,0,,1,M-Street-E/B,
6240886.59356256,2044527.0920319,5889,NCTD_24156,NCTD,24156,Douglas Dr & Teal Way,33.272878,-117.299554,24156,0,,1,F-W/B,
6249356.62616314,1985186.36917815,5890,NCTD_24157,NCTD,24157,El Camino Real & Poinsettia Ln,33.110028,-117.269944,24157,0,,1,F-N/B,
6245266.04477739,1997417.01860131,5891,NCTD_24158,NCTD,24158,El Camino Real & College Bl,33.14353,-117.283698,24158,0,,2,F-N/B,
6231844.01551914,2013937.75032356,5892,NCTD_24159,NCTD,24159,El Camino Real & Social Security Office,33.188559,-117.328103,24159,0,,2,M-Street-N/B,
6288655.93535964,1996703.04627597,5893,NCTD_24161,NCTD,24161,Mission Rd & Mission Hills HS,33.142669,-117.14193,24161,0,,2,M-Street-E/B,
6248714.43289372,1940760.83762257,5894,NCTD_24162,NCTD,24162,Hwy 101 & Dahlia Dr,32.987918,-117.270621,24162,0,,1,F-N/B,
6263377.1263373,2001466.38747106,5895,NCTD_24165,NCTD,24165,Sycamore Av & Grand Av,33.155138,-117.224656,24165,0,,2,F-W/B,
6261619.73779172,1995937.50154723,5896,NCTD_24166,NCTD,24166,Business Park & Scott St,33.139898,-117.230228,24166,0,,1,N-N/B,
6263185.13525148,1994191.53719139,5897,NCTD_24167,NCTD,24167,Poinsettia Av & Corporate View,33.13514,-117.225061,24167,0,,2,F-E/B,
6257390.72229964,1996327.94696055,5898,NCTD_24173,NCTD,24173,Melrose Dr & Park Center Dr,33.140861,-117.244055,24173,0,,1,F-N/B,
6267924.61888272,2007976.02504231,5899,NCTD_24178,NCTD,24178,Robelini Dr & El Valle Opulento,33.173144,-117.209994,24178,0,,2,N-S/B,
6263507.9587528,2024066.96923831,5900,NCTD_24188,NCTD,24188,Foothill Dr & E Vista Way,33.217253,-117.224919,24188,0,,2,F-E/B,
6264469.63596331,2023878.96666156,5901,NCTD_24189,NCTD,24189,Oak Dr & Foothill Dr,33.216761,-117.221769,24189,0,,2,F-N/B,
6264477.30261463,2024931.21193239,5902,NCTD_24190,NCTD,24190,Oak Dr & Monte Mar Rd,33.219653,-117.221776,24190,0,,1,F-N/B,
6264489.49320705,2026075.11089131,5903,NCTD_24191,NCTD,24191,Oak Dr & Palomar Pl,33.222797,-117.221771,24191,0,,2,N-N/B,
6263366.31664763,2026874.8376383,5904,NCTD_24192,NCTD,24192,Arcadia Av & Laguna Ln,33.224966,-117.225468,24192,0,,1,F-W/B,
6254847.9150493,2025639.18033272,5905,NCTD_24193,NCTD,24193,Bobier Dr & Marabou Ln,33.221348,-117.253283,24193,0,,2,F-W/B,
6254847.70737255,2025554.03614606,5906,NCTD_24194,NCTD,24194,Bobier Dr & Marabou Ln,33.221114,-117.253281,24194,0,,1,F-E/B,
6237318.39663072,2024310.60457781,5907,NCTD_24195,NCTD,24195,Ivey Ranch Rd & Justina Dr,33.21722,-117.310555,24195,0,,2,N-S/B,mlkms
6235101.12645897,2023221.96207006,5908,NCTD_24196,NCTD,24196,Rancho Del Oro Dr & Mesa Dr,33.214166,-117.317768,24196,0,,1,,rdomes
6236592.67925014,2021407.3626809,5909,NCTD_24198,NCTD,24198,Rancho Del Oro Dr & El Corazon Dr,33.209221,-117.312831,24198,0,,1,F-S/B,
6236976.01411338,2020752.8502104,5910,NCTD_24199,NCTD,24199,Rancho Del Oro Dr & Seagate Way (North),33.207433,-117.311556,24199,0,,0,,vaclnE
6239390.30160764,2022530.62847897,5911,NCTD_24200,NCTD,24200,Ocean Ranch Blvd & Corporate Centre Dr,33.212386,-117.303722,24200,0,,0,,
6239511.22360988,2022480.28376339,5912,NCTD_24201,NCTD,24201,Corporate Center & Ocean Ranch Blvd,33.212251,-117.303325,24201,0,,0,,
6239676.29020889,2022288.31039406,5913,NCTD_24202,NCTD,24202,Corporate Centre Dr & Ocean Ranch Blvd,33.211728,-117.302779,24202,0,,2,F-N/B,
6238934.5531753,2020233.37060632,5914,NCTD_24204,NCTD,24204,Corporate Centre & Oceanic Dr,33.20606,-117.305136,24204,0,,1,F-N/B,
6241325.53428572,2009950.22811489,5915,NCTD_24206,NCTD,24206,Marron Rd & Quarry Creek Center,33.177866,-117.296982,24206,0,,1,N-E/B,qrycrk
6230721.21231855,2001582.05193789,5916,NCTD_24207,NCTD,24207,Tamarack Av & Polly Ln,33.154571,-117.331354,24207,0,,2,N-W/B,
6230637.57534672,2018117.33710873,5917,NCTD_24211,NCTD,24211,El Camino Real Station,33.200011,-117.332188,24211,0,,1,M-TC-Train-E/B,ecrsta
6237030.63834797,2018907.08881006,5918,NCTD_24213,NCTD,24213,Rancho Del Oro Station,33.202362,-117.311316,24213,0,,1,M-TC-Train-N/B,rdosta
6241610.54585481,2024779.20469047,5919,NCTD_24246,NCTD,24246,Old Grove Rd & Ocean Ranch Bl,33.218627,-117.296537,24246,0,,0,F-E/B,ogrado
6242355.67034881,2023901.34752232,5920,NCTD_24247,NCTD,24247,Avenida Del Oro & Old Grove Rd,33.216235,-117.294072,24247,0,,1,F-S/B,
6242040.63128072,2022222.31479114,5921,NCTD_24248,NCTD,24248,Avenida Del Oro & US Post Office,33.211612,-117.295047,24248,0,,2,N-S/B,
6267242.11171755,2007001.68873639,5922,NCTD_24276,NCTD,24276,Sycamore Av & University Dr,33.170449,-117.212195,24276,0,,2,N-S/B,robssf
6235011.4153523,2025243.11419573,5923,NCTD_24279,NCTD,24279,Via Rancho Rd & Rancho Del Oro,33.219718,-117.318129,24279,0,,1,F-E/B,echsE
6294005.54966038,1992549.32853356,5924,NCTD_24280,NCTD,24280,Mission Rd & Barham Ln,33.131378,-117.12434,24280,0,,1,F-E/B,
6234695.32871413,2025407.55054665,5925,NCTD_24327,NCTD,24327,Rancho Del Oro Rd & Via Rancho Rd,33.220161,-117.319168,24327,0,,1,F-N/B,echsW
6242353.43314855,2023128.13811073,5926,NCTD_24329,NCTD,24329,Avenida Del Oro & Windansea St,33.21411,-117.294054,24329,0,,1,N-S/B,
6243232.45041938,2010623.22119148,5927,NCTD_24330,NCTD,24330,Lake Bl & Esplanade St,33.179768,-117.290772,24330,0,,1,N-W/B,
6254219.50816964,2023523.12747823,5928,NCTD_24331,NCTD,24331,North Av & Melrose Dr,33.215516,-117.255271,24331,0,,1,F-E/B,normeE
6303278.09279506,1991183.01893023,5929,NCTD_24334,NCTD,24334,Mission Av & Quince St,33.127833,-117.094016,24334,0,,1,F-W/B,
6263966.36006697,1981185.07173456,5930,NCTD_24335,NCTD,24335,Rancho Santa Fe Rd & San Elijo Rd,33.099415,-117.222113,24335,0,,1,F-S/B,
6321562.76521514,1998954.25830898,5931,NCTD_24336,NCTD,24336,El Norte Pkwy & E Valley Pkwy,33.149583,-117.034484,24336,0,,1,F-E/B,enpvaE
6264295.76327956,2026847.23401898,5932,NCTD_24337,NCTD,24337,Arcadia Av & Oak Dr,33.224914,-117.222428,24337,0,,2,F-W/B,
6273096.6895753,1996028.88128573,5933,NCTD_24338,NCTD,24338,Las Posas Rd & La Mirada Dr,33.14044,-117.192739,24338,0,,1,F-N/B,
6322388.83442913,2000948.21002972,5934,NCTD_24339,NCTD,24339,Valley Pkwy & Beven Rd,33.15508,-117.031834,24339,0,,1,F-S/B,
