LONG,LAT,Region,Program,Address,Phone,Website,Description,Taking New Referrals,Population,Services,Language,FID,x,y
-117.1458,32.69856,Countywide,CRF MAST MHSA FSP,"1942 Main St, San Diego, CA 92113",619-398-3261,http://www.crfbehavioralhealthcare.org,"Mental Health assessment and treatment services for students  and their  families at the Momentum Learning School sites, home,  and office/clinic location.",Yes,"Young Children (0-5),
Children (6-18),
Transition Age Youth (16-25)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services",English,728,-13040614.7983205,3855361.20409484
-117.1458,32.69842,Countywide,CRF MAST FAMILY THERAPY FSP,"1943 Main St, San Diego, CA 92113",6193983261,http://www.comresearch.org,"Mental Health assessment and treatment services for students  and their  families at the Momentum Learning School sites, home,  and office/clinic location.",Yes,"Young Children (0-5),
Children (6-18),
Transition Age Youth (16-25)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services",English,729,-13040608.8532183,3855342.02854376
-117.1458,32.69842,Countywide,CRF MAST MHSA FSP,"1943 Main St, San Diego, CA 92113",619-398-3261,http://www.crfbehavioralhealthcare.org,"Mental Health assessment and treatment services for students  and their  families at the Momentum Learning School sites, home,  and office/clinic location.",Yes,"Young Children (0-5),
Children (6-18),
Transition Age Youth (16-25)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services","English, Spanish, Farsi",730,-13040608.8532183,3855342.02854376
-117.1611,32.7259,Central,CRF ARETA CROWELL CENTER,"1963 4TH AVE, SAN DIEGO, CA 92101",6192333432,,"The Areta Crowell Wellness Recovery Center is located in Bankers Hill and serves individuals ages 18 and older who reside in the downtown and Central region areas and who have serious mental illness and co-occurring substance use conditions. The program provides community-based, recovery-oriented, specialty behavioral health services that are integrated, strength-based, culturally competent, and trauma informed. Our staff partner with clients to develop goals, and we encourage clients to invite family and significant others to participate in the recovery plan.",Yes,,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services","English, Spanish, Russian, American Sign Language, Farsi",731,-13042316.7961503,3858978.37106447
-117.2839,33.18401,North Coastal,Fee-For-Service,"1968 Via Center Suite B, Vista, CA 92081",(760)691-2370,,,,"Infants 0-3
Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Group Therapy
Individual Therapy
Inpatient Treatment
Medication Evaluation & Management
Outpatient Treatment",English,732,-13055980.3396064,3919753.19374035
-117.2457,33.05333,North Coastal,Fee-For-Service,"1991 Village Park Way Ste 100, Encinitas, CA 92024",(619)512-9123,,,,"Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22",Psychological Testing,English,733,-13051733.838035,3902384.69950563
-117.0823,33.12746,North Inland,MITE North Inland RRC OS,"200 East Washington Ave, Escondido, CA 92025",7607417708,www.mcalisterinc.org,,Yes,,Outpatient Treatment,"English, Spanish, Farsi",734,-13033542.6746035,3912234.96377223
-117.0823,33.12746,North Inland,MITE North Inland RRC IOS,"200 East Whsington Ave, Escondido, CA 92025",7607417708,mcalisterinc.org,,Yes,,Intensive Outpatient Treatment,"English, Spanish, Farsi",735,-13033542.6746035,3912234.96377223
-117.2422,33.2039,North Coastal,Fee-For-Service,"200 Michigan Ave, Vista, CA 92084",(760)842-6204,,,,"Transitional Youth 18-22
Adults 23-59",Group Therapy,"English, Spanish",736,-13051343.1598904,3922400.08282344
-117.2422,33.2039,North Coastal,NC LIFELINE VISTA,"200 MICHIGAN AVE, VISTA, CA 92084",7607264900,nclifeline.org,"Outpatient specialty mental health services, individual/group/family therapy, rehabilitation, crisis intervention, case management and enhanced services.",Yes,,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services","English, Spanish",737,-13051343.1598904,3922400.08282344
-117.2422,33.2039,North,NCL CCC VISTA FSP MHSA,"200 MICHIGAN AVE, VISTA, CA 92084",7608426202,,"Connections Community Counseling is a mental health program for youth, up to age 21, who are homeless, runaway, or residing in inadequate or non-permanent living situations (couch surfing, transitional housing, multifamily living, threatened placement, etc.).",Yes,,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services","English, Spanish",738,-13051343.1598904,3922400.08282344
-117.2422,33.2039,North Coastal,NCL TRC TrueLife Recovery IOS,"200 Michigan Ave, Vista, CA 92084",7608426280,www.nclifeline.org,,Yes,,Intensive Outpatient Treatment,English,739,-13051343.1598904,3922400.08282344
-117.2422,33.2039,North Coastal,NCL TRC TrueLife Recovery OS,"200 Michigan Ave, Vista, CA 92084",7608426280,www.nclifeline.org,,Yes,,Outpatient Treatment,"English, Spanish",740,-13051343.1598904,3922400.08282344
-117.1658,32.75375,Central,Fee-For-Service,"200 W Arbor Dr, San Diego, CA 92103",(619)543-5733,,,,"Adults 23-59
Older Adults 60+","Group Therapy
Individual Therapy
Inpatient Treatment
Neuropsych. Testing
Outpatient Treatment
Psychological Testing",English,741,-13042840.8144442,3862663.29830051
-117.0889,32.68844,South,CRF NUEVA VISTA MHSA FSP,"2000 Division St, National City, CA 91950",1619585768,,"Nueva Vista Family Services is located in Chula Vista and serves children, youth and families residing in the South region.  The program provides a full range of services in Spanish and English to children and youth identified as having Serious Emotional Disturbance (SED). Services are family-driven, and all family members actively participate in service planning and delivery.",Yes,"Young Children (0-5),
Children (6-18)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services",English,742,-13034272.2235734,3854022.52265895
-117.0906,32.56818,South,SBCS BERRY CLINIC,"2001 RIMBEY AVE, SAN DIEGO, CA 92154",6194203620,,"School based delivery of culturally sensitive community based behavioral health services, prevention and early intervention designed to support improved social-emotional learning, behavior, and academic motivation for students through a safe and accessible environment.",Yes,,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services","English, Spanish",743,-13034461.6175435,3838125.85791241
-116.7753,32.82497,East,CRF CROSSROAD FAM THERAPY FSP,"2001 Tavern Rd, Alpine, CA 91901",1619441190,,"Crossroads Family Center is located in El Cajon and serves children, youth and families residing in the East region including school and home-based services in the rural Back-Country communities of San Diego County. The program provides a full range of services to children and youth identified as having Serious Emotional Disturbance (SED). Services are family-driven, and all family members actively participate in service planning and delivery. Family members include any caregiver or significant members in the child or youth’s life. We provide services in the community, home, school, and the clinic to ensure services are accessible and convenient.",Yes,"Young Children (0-5),
Children (6-18)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services","English, Spanish, Arabic",744,-12999370.2271581,3872095.1743223
-116.7753,32.82497,East,CRF CROSSROADS MHSA FSP,"2001 Tavern Rd, Alpine, CA 91901",1619441190,www.crfbehavioralhealthcare.org,"Crossroads Family Center is located in El Cajon and serves children, youth and families residing in the East region including school and home-based services in the rural Back-Country communities of San Diego County. The program provides a full range of services to children and youth identified as having Serious Emotional Disturbance (SED). Services are family-driven, and all family members actively participate in service planning and delivery. Family members include any caregiver or significant members in the child or youth’s life. We provide services in the community, home, school, and the clinic to ensure services are accessible and convenient.",Yes,"Young Children (0-5),
Children (6-18)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services","Hebrew, English, Spanish",745,-12999370.2271581,3872095.1743223
-116.7753,32.82497,East,CRF HEARTLAND CTR (A/OA) MHSA,"2001 Tavern Rd, Alpine, CA 91901",6194405133,,"Crossroads Family Center is located in El Cajon and serves children, youth and families residing in the East region including school and home-based services in the rural Back-Country communities of San Diego County. The program provides a full range of services to children and youth identified as having Serious Emotional Disturbance (SED). Services are family-driven, and all family members actively participate in service planning and delivery. Family members include any caregiver or significant members in the child or youth’s life. We provide services in the community, home, school, and the clinic to ensure services are accessible and convenient.",Yes,"Young Children (0-5),
Children (6-18)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services","English, Spanish",746,-12999370.2271581,3872095.1743223
-116.7753,32.82497,East,CRF CROSSROAD FAM THERAPY FSP,"2001 Tavern Road, Alpine, CA 91901",1619441190,,"Crossroads Family Center is located in El Cajon and serves children, youth and families residing in the East region including school and home-based services in the rural Back-Country communities of San Diego County. The program provides a full range of services to children and youth identified as having Serious Emotional Disturbance (SED). Services are family-driven, and all family members actively participate in service planning and delivery. Family members include any caregiver or significant members in the child or youth’s life. We provide services in the community, home, school, and the clinic to ensure services are accessible and convenient.",Yes,"Young Children (0-5),
Children (6-18)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services","English, Spanish",747,-12999370.2271581,3872095.1743223
-117.1627,32.71879,Central,UPAC TRC King Chavez Community HS IOS,"201 A St, San DIego, CA 92101",7607041020,,,Yes,,Intensive Outpatient Treatment,"English, Spanish",748,-13042486.6562131,3858037.00351286
-117.1627,32.71879,Central,UPAC TRC King Chavez Community HS OS,"201 A St, San Diego, CA 92101",7607041020,https://www.upacsd.com,,Yes,,Outpatient Treatment,"English, Spanish",749,-13042486.6562131,3858037.00351286
-117.1627,32.71879,"Central, North Central",YMCA TIDES FSP MHSA,"201 A St, San Diego, CA 92101",619-914-2391,yfs.ymca.org,"County funded FSP Program that offers support to youth and their families by providing a variety of counseling services. Works with students ages 5-21, and their families, who are struggling with emotional or behavioral problems at school, home or in community. Provides individual counseling, family counseling, group counseling, crisis intervention, medication evaluation, medication monitoring, case management. Provides services at designated school sites & community clinic.",Yes,"Young Children (0-5),
Children (6-18),
Transition Age Youth (16-25),
Adult (18+)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services",English,750,-13042486.6562131,3858037.00351286
-117.0268,32.72776,East,MITE Kiva Perinatal Residential 3.2 WM,"2049 Skyline Drive, Lemon Grove, CA 91944",6194657303,Mcalisterinc.org,,Yes,Adults 18+,Residential Withdrawal Management 3.2,"American Sign Language, English, Spanish, Other Chinese",751,-13027366.562718,3859223.69419524
-117.0268,32.72776,East,MITE East County Detox 3.2 WM,"2049 Skyline Drive, Lemon Grove, CA 91945",6194657303,,,Yes,Adults 18+,Residential Withdrawal Management 3.2,"American Sign Language, English, Spanish",752,-13027366.562718,3859223.69419524
-117.0268,32.72776,East,MITE Kiva Perinatal Residential 3.1,"2049 Skyline Drive, Lemon Grove, CA 91945",6194657303,McAlisterinc.org,,Yes,Adults 18+,Residential 3.1,"American Sign Language, English, Spanish, Other Chinese",753,-13027366.562718,3859223.69419524
-117.0268,32.72776,East,MITE Kiva Perinatal Residential 3.5,"2049 Skyline Drive, Lemon Grove, CA 91945",6194657303,Mcalisterinc.org,,Yes,Adults 18+,Residential 3.5,"American Sign Language, English, Spanish, Other Chinese",754,-13027366.562718,3859223.69419524
-117.0268,32.72776,East,MITE New Connections 3.1,"2049 Skyline Drive, Lemon Grove, CA 91945",6194657303,,,Yes,Adults 18+,Residential 3.1,"English, Spanish",755,-13027366.562718,3859223.69419524
-117.0268,32.72776,East,MITE New Connections 3.5,"2049 Skyline Drive, Lemon Grove, CA 91945",6194657303,,,Yes,Adults 18+,Residential 3.5,"English, Spanish",756,-13027366.562718,3859223.69419524
-117.0876,33.12964,Countywide,CRF MAST MHSA FSP,"205 W Mission Ave, Escondido, CA 92025",619-398-3261,http://www.crfbehavioralhealthcare.org,"Mental Health assessment and treatment services for students  and their  families at the Momentum Learning School sites, home,  and office/clinic location.",Yes,"Young Children (0-5),
Children (6-18),
Transition Age Youth (16-25)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services","English, Spanish",757,-13034132.9383219,3912523.997872
-117.0876,33.12964,Countywide,CRF MAST FAMILY THERAPY FSP,"205 W Mission Avenue, Escondido, CA 92025",6193983261,http://www.comresearch.org,"Mental Health assessment and treatment services for students  and their  families at the Momentum Learning School sites, home,  and office/clinic location.",Yes,"Young Children (0-5),
Children (6-18),
Transition Age Youth (16-25)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services",English,758,-13034132.9383219,3912523.997872
-117.0876,33.12964,Countywide,CRF MAST MHSA FSP,"205 W Mission Avenue, Escondido, CA 92025",619-398-3261,http://www.crfbehavioralhealthcare.org,"Mental Health assessment and treatment services for students  and their  families at the Momentum Learning School sites, home,  and office/clinic location.",Yes,"Young Children (0-5),
Children (6-18),
Transition Age Youth (16-25)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services","English, Spanish, Farsi",759,-13034132.9383219,3912523.997872
-117.0876,33.12964,Countywide,CRF MAST MHSA FSP,"205 W. Mission Avenue, Escondido, CA 92025",619-398-3261,http://www.crfbehavioralhealthcare.org,"Mental Health assessment and treatment services for students  and their  families at the Momentum Learning School sites, home,  and office/clinic location.",Yes,"Young Children (0-5),
Children (6-18),
Transition Age Youth (16-25)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services","English, Spanish",760,-13034132.9383219,3912523.997872
-117.3283,33.1897,North Coastal,Fee-For-Service,"2111 S El Camino Real Ste 300, Oceanside, CA 92054",(760)889-9077,,,,"Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Group Therapy
Individual Therapy
Outpatient Treatment","English, Spanish",761,-13060922.4181352,3920510.25628589
-116.7689,32.83593,East,Fee-For-Service,"2120 Alpine Blvd, Alpine, CA 91901",(858)939-4393,,,,"Transitional Youth 18-22
Adults 23-59
Older Adults 60+","ECT (MD Only Including Consult)
Inpatient Treatment
Medication Evaluation & Management",English,762,-12998653.4176928,3873546.08669381
-117.328,33.18965,North Coastal,Fee-For-Service,"2122 S El Camino Real Ste 100, Oceanside, CA 92054",(760)726-6464,,,,"Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Medication Evaluation & Management
Outpatient Treatment","English, French",763,-13060896.0898255,3920503.65968399
-117.328,33.18965,North Coastal,TURN NO COASTAL ACT,"2122 S EL CAMINO REAL STE 102, OCEANSIDE, CA 92054",7602908170,mhsinc.org,"The North Coastal Assertive Community Treatment (ACT) focuses on the treatment and recovery of adults with serious mental illness in the north coastal area of San Diego County. Participants have been homeless or are at risk of homelessness, and may also have a co-occurring substance use disorder. A variety of services include psychiatric assessment, 24-hour crisis intervention and support, medication management, therapy, and supportive housing. The program encourages participants to be full partners in their treatment and invites close involvement of family members in the recovery process.",Yes,,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services","English, Spanish",764,-13060896.0898255,3920503.65968399
-117.328,33.18965,North Coastal,Fee-For-Service,"2122 S El Camino Real, STE 200, Oceanside, CA 92054",(619)267-9257,,,,"Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Critical Incident Stress Debriefing
Medication Evaluation & Management
Outpatient Treatment",English,765,-13060896.0898255,3920503.65968399
-117.1203,33.11906,North Inland,RADY N INLAND FSP MHSA,"2125 CITRACADO PARKWAY 200, ESCONDIDO, CA 92025",7602949270,www.rchsd.org,"Outpatient specialty mental health services, individual/group/family therapy, rehabilitation, crisis intervention, case management and enhanced services.",Yes,"Children (6-18),
Transition Age Youth (16-25)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services","English, Spanish",766,-13037769.6422676,3911117.93961679
-117.1203,33.11906,North Inland,RADY N INLAND FSP MHSA,"2125 CITRACADO PARKWAY, ESCONDIDO, CA 92029",7602949270,www.rchsd.org,"Outpatient specialty mental health services, individual/group/family therapy, rehabilitation, crisis intervention, case management and enhanced services.",Yes,"Children (6-18),
Transition Age Youth (16-25)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services","English, Spanish",767,-13037769.6422676,3911117.93961679
-117.1203,33.11906,Countywide,RADY CES SCHOOL FSP MHSA,"2125 Citracado Pkwy #200, Escondido, CA 92029",,,"Rady Children’s Psychiatry Department provides comprehensive mental health and psychosocial services to children, adolescents and their families.",Yes,"Young Children (0-5),
 Children (6-18)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services",English,768,-13037769.6422676,3911117.93961679
-117.1203,33.11906,North Inland,RADY NORTH INLAND REGION,"2125 CITRACADO PKWY STE 200, ESCONDIDO, CA 92029",7602949270,www.rchsd.org,"Outpatient specialty mental health services, individual/group/family therapy, rehabilitation, crisis intervention, case management and enhanced services.",Yes,,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services","English, Spanish, Tagalog, Arabic",769,-13037769.6422676,3911117.93961679
-117.1412,32.69797,Central,FHC COMM CIRCLE CENT,"2130 NATIONAL AVE, SAN DIEGO, CA 92113",6195155171,fhcsd.org,"Family Health Centers of San Diego’s (FHCSD) warm and caring mental health staff provides support to the health of the whole body, including physical, emotional and mental well-being. Whether you just need someone to talk to or are seeking care for emotional and psychological disorders, our trained clinicians employ various types of behavioral therapies and evidence-based practices to get you the help you need.",Yes,,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services","English, Mandarin Chinese, Other Chinese, Cambodian, Spanish, Armenian, American Sign Language, Arabic",770,-13040094.1772278,3855282.48360995
-117.1412,32.69797,East,FHC COMM CIRCLE EAST FSP MHSA,"2130 National Avenue, San Diego, CA 92113",619-255-7520,fhcsd.org,"Outpatient specialty mental health services, individual/group/family therapy, rehabilitation, crisis intervention, case management and enhanced services.",Yes,"Young Children (0-5),
Children (6-18)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services","English, Spanish",771,-13040094.1772278,3855282.48360995
-117.276,33.12491,North Coastal,Fee-For-Service,"2131 Palomar Airport Rd # 202, Carlsbad, CA 92011",(760)305-8008,,,,"Children 6-12
Adolescents 13-17
Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Critical Incident Stress Debriefing
Family Therapy
Group Therapy
Individual Therapy
Outpatient Treatment",English,772,-13055109.8067843,3911895.23108734
-117.1385,32.70022,Central,FHC COMM CIRCLE CENT FSP MHSA,"2146 Julian Ave, San Diego, CA 92113",6195155171,fhcsd.org,"Family Health Centers of San Diego’s (FHCSD) warm and caring mental health staff provides support to the health of the whole body, including physical, emotional and mental well-being. Whether you just need someone to talk to or are seeking care for emotional and psychological disorders, our trained clinicians employ various types of behavioral therapies and evidence-based practices to get you the help you need.",Yes,All Ages,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services",English,773,-13039803.7165203,3855580.21128211
-116.9927,32.8037,East,Fee-For-Service,"2160 Fletcher Pkwy Ste 105, El Cajon, CA 92020",(619)387-8272,,,,"Infants 0-3
Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Family Therapy
Group Therapy
Home Visits
Individual Therapy
Outpatient Treatment","English, Spanish",774,-13023566.7931119,3869277.24653275
-117.0987,32.66277,South,Fee-For-Service,"220 East 24th Street, National City, CA 91950",(858)220-9060,,,,"Adults 23-59
Older Adults 60+","Family Therapy
Individual Therapy
Neuropsych. Testing
Outpatient Treatment
Psychological Testing",English,775,-13035371.2181801,3850627.80626903
-117.0851,32.70636,Countywide,CRF MAST MHSA FSP,"220 Euclid Ave 40, San Diego, CA 92114",619-398-3261,http://www.crfbehavioralhealthcare.org,"Mental Health assessment and treatment services for students  and their  families at the Momentum Learning School sites, home,  and office/clinic location.",Yes,"Young Children (0-5),
Children (6-18),
Transition Age Youth (16-25)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services","English, Spanish, Farsi",776,-13033856.9157197,3856393.19745729
-117.0851,32.70636,East,Vista Hill TRC Bridges IOS,"220 Euclid Avenue, San Diego, CA 92114",6197957232,,"El Cajon Comprehensive Treatment Center is a premier provider of medically supervised medication-assisted treatment for adults 18 and older. To promote successful recovery from addiction to heroin, prescription painkillers, and other opioids, this center",Yes,,Intensive Outpatient Treatment,"English, Spanish",777,-13033856.9157197,3856393.19745729
-117.0851,32.70636,North Inland,Vista Hill TRC Bridges OS,"220 Euclid Avenue, San Diego, CA 92114",6197957232,,"Provision of Medication Assisted Treatment (including methadone, buprenorphine, naloxone, and disulfiram) in San Diego County.",Yes,,Outpatient Treatment,"English, Spanish",778,-13033856.9157197,3856393.19745729
-117.0757,32.67114,South,CRF NUEVA VISTA MHSA FSP,"2200 S Lanoitan Ave, National City, CA 91950",1619585768,,"Nueva Vista Family Services is located in Chula Vista and serves children, youth and families residing in the South region.  The program provides a full range of services in Spanish and English to children and youth identified as having Serious Emotional Disturbance (SED). Services are family-driven, and all family members actively participate in service planning and delivery.",Yes,"Young Children (0-5),
Children (6-18)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services",English,779,-13032802.9340297,3851734.55119842
-117.3282,33.1866,North Coastal,Fee-For-Service,"2204 El Camino Real Ste 102, Oceanside, CA 92054",(858)966-4011,,,,"Children 6-12
Adolescents 13-17","Family Therapy
Individual Therapy
Outpatient Treatment","English, Spanish",780,-13060913.9251321,3920098.22955094
-117.3282,33.1866,North Coastal,Fee-For-Service,"2204 S El Camino Real Ste 102, Oceanside, CA 92054",(858)966-4011,,,,"Preschool 3-5
Children 6-12
Adolescents 13-17","Family Therapy
Group Therapy
Individual Therapy
Outpatient Treatment","English, Spanish",781,-13060913.9251321,3920098.22955094
-117.3282,33.1866,North Coastal,Fee-For-Service,"2204 S El Camino Real Ste 102, Oceanside, CA 92054",(858)966-8682,,,,"Infants 0-3
Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Family Therapy
Group Therapy
Individual Therapy
Outpatient Treatment","English, Spanish",782,-13060913.9251321,3920098.22955094
-117.0884,33.13084,North Inland,TURN TRC North Inland IOS,"221 Crest Street, Escondido, CA 92025",7607443672,https://www.mhsinc.org,,Yes,,Intensive Outpatient Treatment,"English, Spanish",783,-13034219.5669539,3912683.22322349
-117.0884,33.13084,North Inland,TURN TRC North Inland OS,"221 Crest Street, Escondido, CA 92025",7607443672,https://www.mhsinc.org,,Yes,,Outpatient Treatment,"English, Spanish",784,-13034219.5669539,3912683.22322349
-117.0884,33.13084,North Inland,TURN NORTH INLAND CLINIC,"221 W CREST ST STE 200&210, ESCONDIDO, CA 92025",7607473424,turnbhs.org,"This mental health clinic offers a range of services to adults living with severe and persistent mental illness, in order to assist recovery and encourage integration into the community. Individual treatment plans include medication assessment to improve symptoms and quality of life. Clients benefit from on-call crisis intervention, and can also participate in group therapy, case management services, and employment services. Participation by family members and significant others is encouraged, and treatment duration is determined by need.",Yes,,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Medication Support Services","English, Spanish",785,-13034219.5669539,3912683.22322349
-117.3281,33.18633,North Coastal,Fee-For-Service,"2212 S El Camino Real Ste 200, Oceanside, CA 92054",(619)267-9257,,,,"Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Inpatient Treatment
Medication Evaluation & Management
Outpatient Treatment",English,786,-13060906.2814292,3920062.71068695
-117.0385,32.72889,East,MITE Adolescent Group Home East 3.1,"2219 Odessa Court, Lemon Grove, CA 91945",6194420277,www.mcalisterinc.org,,Yes,All Ages,Residential 3.1,English,787,-13028664.2935982,3859374.12118946
-117.0385,32.72889,East,MITE Adolescent Group Home East 3.5,"2219 Odessa Court, Lemon Grove, CA 91945",6194420277,www.mcalisterinc.org,,Yes,All Ages,Residential 3.5,English,788,-13028664.2935982,3859374.12118946
-117.0466,32.56289,South,SYHC BHG YESVS FSP MHSA,"222 Avenida De La Madrid, San Ysidro, CA 92173",619-428-5533,syhc.org,School-Based Behavioral Health Group Youth Enhancement Svcs (YES) (AD Counselors) - (FSP),Yes,"Young Children (0-5),
Children (6-18)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services","English, Spanish",789,-13029562.8533307,3837427.99722945
-117.1434,32.70516,Countywide,CRF MAST MHSA FSP,"2225 Commercial Ave, San Diego, CA 92113",619-398-3261,http://www.crfbehavioralhealthcare.org,"Mental Health assessment and treatment services for students  and their  families at the Momentum Learning School sites, home,  and office/clinic location.",Yes,"Young Children (0-5),
Children (6-18),
Transition Age Youth (16-25)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services","English, Spanish, Farsi",790,-13040343.8715202,3856234.22927643
-117.1434,32.70516,Central,NCL CCC CENTRAL FSP MHSA,"2225 Commercial Ave, San Diego, CA 92113",760-842-6202,nclifeline.org,"Connections Community Counseling is a mental health program for youth, up to age 21, who are homeless, runaway, or residing in inadequate or non-permanent living situations (couch surfing, transitional housing, multifamily living, threatened placement, etc.).",Yes,All Ages,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services","English, Spanish",791,-13040343.8715202,3856234.22927643
-117.1434,32.70516,Countywide,CRF MAST FAMILY THERAPY FSP,"2225 Commercial Street, San Diego, CA 92113",6193983261,http://www.comresearch.org,"Mental Health assessment and treatment services for students  and their  families at the Momentum Learning School sites, home,  and office/clinic location.",Yes,"Young Children (0-5),
Children (6-18),
Transition Age Youth (16-25)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services",English,792,-13040343.8715202,3856234.22927643
-117.1434,32.70516,Countywide,CRF MAST FAMILY THERAPY FSP,"2225 Commerical Ave, San Diego, CA 92113",6193983261,http://www.comresearch.org,"Mental Health assessment and treatment services for students  and their  families at the Momentum Learning School sites, home,  and office/clinic location.",Yes,"Young Children (0-5),
Children (6-18),
Transition Age Youth (16-25)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services",English,793,-13040343.8715202,3856234.22927643
-117.1103,32.66091,South,DCS Signs of Life IOS,"2240 Cleveland Ave, National City, CA 91950",6193269985,https://deafcommunityservices.org,,Yes,,Intensive Outpatient Treatment,English,794,-13036654.510955,3850381.65284572
-117.1103,32.66091,South,DCS Signs of Life OS,"2240 Cleveland Ave, National City, CA 91950",6193269985,deafcommunityservices.org,,Yes,,Outpatient Treatment,English,795,-13036654.510955,3850381.65284572
